,Document Name,Location,Category 1 (Mandatory),Category 2 (Optional),Category 3 (Optional),path
220,aacqa_response_to_nous_report.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA NOUS Report,NOUS Report,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA NOUS Report']"
221,aged_care_guild_-_feedback_aacqa_self-assessment.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
222,aged_care_guild_-_feedback_aacqa_self-assessment.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
223,aged_care_sector_committee_feedback_table.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
224,aged_care_sector_committee_feedback_table.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
225,catholic_health_australia_-_feedback_aacqa_self-assessment.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
226,catholic_health_australia_-_feedback_aacqa_self-assessment.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
227,dementia_australia_-_feedback_aacqa_self-assessment.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
228,dementia_australia_-_feedback_aacqa_self-assessment.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
229,national_lgbti_health_alliance_-_feedback_aacqa_self-assessment.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
230,national_lgbti_health_alliance_-_feedback_aacqa_self-assessment.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
231,national_seniors_australia_-_feedback_aacqa_self-assessment.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
232,national_seniors_australia_-_feedback_aacqa_self-assessment.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
233,Quality Agency Regulator Performance - self-assessment report 2015-16 v2.2_20161026 Validated .pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Report,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
234,2017-18 Aged Care Sector Committee Feedback.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Feedback,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
235,2017-18 Regulator Performance Report.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Report,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
236,aacqa_regulator_performance_self-assessment_report_2016-17.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Self Assessment,Self Assessment,Report,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Self Assessment']"
237,standard_guidance_reference_group_communique_2.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
238,standard_guidance_reference_group_communique_2.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
239,standard_guidance_reference_group_communique_3.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
240,standard_guidance_reference_group_communique_3.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
241,standard_guidance_reference_group_communique_4.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
242,standard_guidance_reference_group_communique_4.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
243,standard_guidance_reference_group_communique_5.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
244,standard_guidance_reference_group_communique_5.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
245,standard_guidance_reference_group_communique_7.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
246,standard_guidance_reference_group_communique_7_-word.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
247,standard_guidancereferencegroupcommunique_6.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
248,standardguidancereferencegroupcommunique6.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
249,standardguidancereferencegroupcommunique8.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
250,standardguidancereferencegroupcommunique8.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
251,Standards Guidance Reference Group Membership -PDF.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
252,Standards Guidance Reference Group Membership.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
253,communique_9_sgrg_for_website.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
254,standard_guidance_reference_group_communique_1.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
255,standard_guidance_reference_group_communique_1.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Standards Guidance Reference Group,Standards Guidance Reference Group,Communique,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Standards Guidance Reference Group']"
256,aacqa_statement_of_expectation.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Statements,Statements ,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Statements']"
257,aacqa_statement_of_intent_2015-16.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Statements,Statements ,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Statements']"
258,mou_-_complaints_commissioner_and_quality_agency_june_2018.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\Memorandum of Understanding,Memorandum of Understanding,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'Memorandum of Understanding']"
259,La Trobe Literature review final report 9 March 2018 PDF.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency),Report,Quality and Safety,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)']"
260,la_trobe_analysis_of_cer_data.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency),Report,Consumer Experience,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)']"
261,report_on_review_of_infection_control_in_residential_aged_care_in_australia_april_2018.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency),Report,Medical,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)']"
262,PUBLICATION NTA HammondCare_Miranda.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Accreditation\HammondCare - Miranda,Accreditation,HammondCare � Miranda,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Accreditation', 'HammondCare - Miranda']"
263,publication_nta_minda_nursing_home.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Accreditation\Minda Nursing Home,Accreditation,Minda Nursing Home,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Accreditation', 'Minda Nursing Home']"
264,Newmarch House Notice to agree.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Accreditation\Newmarch House,Accreditation,Newmarch House,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Accreditation', 'Newmarch House']"
265,St Elizabeth Home - Notice to agree.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Accreditation\St Elizabeth Home,Accreditation,St Elizabeth Home,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Accreditation', 'St Elizabeth Home']"
266,PUBLICATION NTA St Vincent's Care Services Heathcote.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Accreditation\St Vincent�s Care Services Heathcote,Accreditation,St Vincent�s Care Services Heathcote,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Accreditation', 'St Vincent�s Care Services Heathcote']"
267,accreditation_standards_fact_sheet_updated.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Accreditation,Accreditation,Fact sheet,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Accreditation']"
268,Existing_Approved_Provider _Application for approval to provide aged care_052020.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Accreditation,Accreditation,Application Document,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Accreditation']"
269,Government_Organisation_form.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Accreditation,Accreditation,Application Document,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Accreditation']"
270,guide_to_assessment_of_chsp_services.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Accreditation,Accreditation,Application Document,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Accreditation']"
271,information_sheet_for_providers_-_initial_documents_requested.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Accreditation,Accreditation,Application Document,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Accreditation']"
272,New_applicant_Application for approval to provide aged care_052020.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Accreditation,Accreditation,Application Document,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Accreditation']"
